vehicle_id,time_step,171_0,666_0,427_0,837_0,167_0,167_1,167_2,167_3,167_4,167_5,167_6,167_7,167_8,167_9,309_0,272_0,272_1,272_2,272_3,272_4,272_5,272_6,272_7,272_8,272_9,835_0,370_0,291_0,291_1,291_2,291_3,291_4,291_5,291_6,291_7,291_8,291_9,291_10,158_0,158_1,158_2,158_3,158_4,158_5,158_6,158_7,158_8,158_9,100_0,459_0,459_1,459_2,459_3,459_4,459_5,459_6,459_7,459_8,459_9,459_10,459_11,459_12,459_13,459_14,459_15,459_16,459_17,459_18,459_19,397_0,397_1,397_2,397_3,397_4,397_5,397_6,397_7,397_8,397_9,397_10,397_11,397_12,397_13,397_14,397_15,397_16,397_17,397_18,397_19,397_20,397_21,397_22,397_23,397_24,397_25,397_26,397_27,397_28,397_29,397_30,397_31,397_32,397_33,397_34,397_35
0,229.2,4801125.0,184702.0,,29446.0,,,,,,,,,,,153.0,10565162.0,9622978.0,6398091.0,17867196.0,198629155.0,3750825.0,5576.0,0.0,0.0,0.0,180650389.0,,15869.0,13977.0,13419.0,18452.0,6872.0,5866.0,10928.0,6112.0,3118.0,14879.0,2242.0,3357379.0,60548691.0,72742225.0,29955840.0,23841275.0,13295782.0,7828629.0,6747809.0,7222863.0,2382117.0,,2105.165333333326,1187.1607499999934,1349.6478055555378,1816.25800000002,2278.941666666676,2613.244472222226,3031.2144999999914,3343.9691944444394,7972.45777777771,9483.601638888988,6461.978916666585,8636.587944444513,12477.15150000004,20356.3560555555,81309.50388888818,14334.94811111123,23.7351666666666,1.1345555555555378,0.0845277777777786,0.068861111111112,15416836.0,10566399.0,4773721.0,269344.0,119313.0,10239.0,3450174.0,4851893.0,8145970.0,165807.0,66317.0,1193.0,463518.0,3678485.0,8355726.0,138992.0,42114.0,477.0,331574.0,2464058.0,4378576.0,118655.0,27212.0,244.0,173992.0,1560736.0,1759605.0,115908.0,20173.0,184.0,17874.0,1825688.0,2084087.0,513320.0,66473.0,640.0
0,233.0,4873185.0,186494.0,,29542.0,,,,,,,,,,,153.0,10825864.0,9787701.0,6512192.0,18222161.0,201403004.0,3784898.0,5576.0,0.0,0.0,0.0,183359919.0,,16034.0,14166.0,13653.0,18773.0,6966.0,5938.0,11129.0,6232.0,3152.0,15062.0,2296.0,3422515.0,61505463.0,73912453.0,30444072.0,24202739.0,13469050.0,7910985.0,6811565.0,7270479.0,2390902.0,,2136.6348055555663,1204.0939166666517,1368.995249999978,1840.75533333336,2306.858888888896,2645.3799166666654,3067.2993055555507,3382.1493611111,8059.881694444391,9588.407638888988,6531.2515555554655,8727.214861111173,12629.71008333338,20585.9398888889,82424.70636111058,14654.725138889027,24.0692222222222,1.1467222222222038,0.0845277777777786,0.068861111111112,15626296.0,10721625.0,4844733.0,272533.0,120042.0,10239.0,3507063.0,4938937.0,8316046.0,168295.0,67081.0,1229.0,470799.0,3732225.0,8496287.0,140761.0,42611.0,477.0,336466.0,2496090.0,4444056.0,119955.0,27436.0,267.0,176769.0,1577960.0,1779325.0,116973.0,20295.0,184.0,18106.0,1840648.0,2098944.0,516492.0,66865.0,640.0
0,234.2,4901910.0,187236.0,,29566.0,,,,,,,,,,,154.0,10901160.0,9877258.0,6567182.0,18349873.0,202499125.0,3798575.0,5576.0,0.0,0.0,0.0,184426279.0,,16112.0,14223.0,13737.0,18881.0,7011.0,5965.0,11183.0,6256.0,3171.0,15149.0,2308.0,3449827.0,61887423.0,74383225.0,30635664.0,24331596.0,13530574.0,7944789.0,6837833.0,7288911.0,2395510.0,,2148.4418888888863,1209.1475555555514,1375.0310277777578,1849.59072222224,2317.258166666676,2658.5789722222253,3082.023583333331,3399.6353333333395,8099.968527777712,9628.683333333429,6557.398722222146,8765.736861111174,12686.50988888894,20673.2968888889,82848.287416666,14786.03597222243,24.2070555555554,1.1511944444444258,0.0845277777777786,0.068861111111112,15711304.0,10781877.0,4875217.0,273502.0,120274.0,10239.0,3527367.0,4968717.0,8392067.0,169091.0,67325.0,1229.0,473099.0,3751913.0,8549340.0,141506.0,42812.0,477.0,337926.0,2507610.0,4467837.0,120663.0,27529.0,267.0,178202.0,1585193.0,1787666.0,117585.0,20420.0,184.0,18267.0,1846320.0,2104448.0,518044.0,66990.0,640.0
0,240.4,5031780.0,191689.0,,29623.0,,,,,,,,,,,154.0,11299922.0,10156628.0,6779966.0,18874514.0,207722123.0,3885311.0,5577.0,0.0,0.0,0.0,189347729.0,,16533.0,14526.0,14161.0,19445.0,7236.0,6109.0,11525.0,6458.0,3243.0,15530.0,2374.0,3552704.0,63528111.0,76426933.0,31437384.0,25010808.0,13914214.0,8158965.0,7002101.0,7443507.0,2418706.0,,2203.474250000006,1239.4510277777715,1409.3947222222178,1896.10397222224,2375.172722222236,2724.3295555555446,3160.435777777772,3488.7418611111,8309.93963888883,9858.933833333427,6705.449944444365,8962.671972222295,12993.994,21222.655500000103,84605.59247222159,15686.82772222243,24.9574999999998,1.1688055555555377,0.0845277777777786,0.068861111111112,16077928.0,11085698.0,5008653.0,280635.0,121854.0,10267.0,3624523.0,5123377.0,8633759.0,174407.0,68586.0,1233.0,486791.0,3858058.0,8774005.0,145182.0,43857.0,477.0,345986.0,2574726.0,4599946.0,123355.0,28130.0,283.0,183270.0,1629729.0,1837854.0,119882.0,20840.0,188.0,18987.0,1880349.0,2153280.0,527160.0,68606.0,648.0
0,246.6,5147790.0,194286.0,,29671.0,,,,,,,,,,,154.0,11595386.0,10472073.0,6940023.0,19328214.0,212240039.0,3986555.0,6409.0,0.0,0.0,0.0,193624109.0,,16791.0,14814.0,14503.0,19889.0,7398.0,6299.0,11837.0,6584.0,3297.0,15887.0,2419.0,3641924.0,64926303.0,78133237.0,32215800.0,25643424.0,14234230.0,8342577.0,7144913.0,7558264.0,2447830.0,,2248.949250000006,1262.8651388888916,1436.5798333333178,1933.67469444446,2421.200388888896,2778.169138888885,3225.228555555551,3559.84483333334,8479.910888888831,10031.47013888899,6818.691555555466,9123.035388888957,13241.7852222222,21665.506333333306,86822.14008333278,15900.992083333427,25.1950277777776,1.1859722222221998,0.0845277777777786,0.068861111111112,16424352.0,11326110.0,5117397.0,285168.0,122852.0,10323.0,3703448.0,5240106.0,8857731.0,178364.0,69714.0,1237.0,496903.0,3943646.0,9003877.0,148288.0,44779.0,477.0,353910.0,2632734.0,4713678.0,126075.0,28703.0,287.0,187530.0,1666571.0,1884752.0,122806.0,21212.0,188.0,19395.0,1909602.0,2183452.0,535240.0,69326.0,648.0
0,247.0,5152905.0,194405.0,,29679.0,,,,,,,,,,,154.0,11616355.0,10496903.0,6947199.0,19350119.0,212453941.0,3992938.0,6409.0,0.0,0.0,0.0,193839979.0,,16815.0,14863.0,14542.0,19955.0,7411.0,6308.0,11855.0,6602.0,3297.0,15899.0,2422.0,3644661.0,64999324.0,78212522.0,32258292.0,25681260.0,14249051.0,8352609.0,7153493.0,7561624.0,2448130.0,,2253.533583333326,1265.3010555555516,1438.898916666658,1936.64230555558,2424.192333333356,2781.087527777765,3228.806361111111,3563.2798611111,8487.891111111052,10037.86533333343,6822.357361111026,9129.311750000075,13251.8289444444,21686.194777777702,86946.34099999937,15904.17672222243,25.1983055555554,1.1859722222221998,0.0845277777777786,0.068861111111112,16442670.0,11337158.0,5122874.0,285478.0,122881.0,10324.0,3710324.0,5244972.0,8864591.0,178636.0,69746.0,1237.0,497811.0,3947138.0,9018853.0,148461.0,44840.0,477.0,354314.0,2635166.0,4719982.0,126271.0,28723.0,287.0,187767.0,1668644.0,1887302.0,122958.0,21221.0,188.0,19407.0,1911158.0,2184412.0,535457.0,69342.0,648.0
0,251.0,5239455.0,196519.0,,29800.0,,,,,,,,,,,154.0,11767689.0,10656491.0,7092019.0,19663237.0,215894768.0,4049124.0,6409.0,0.0,0.0,0.0,196961509.0,,16992.0,15058.0,14749.0,20226.0,7501.0,6389.0,12089.0,6653.0,3333.0,16208.0,2453.0,3731902.0,66029189.0,79641686.0,32854776.0,26063148.0,14420183.0,8445693.0,7227137.0,7624169.0,2460694.0,,2281.303944444446,1279.3741388888916,1457.082305555538,1962.91580555558,2456.223416666676,2819.505888888885,3272.316527777771,3613.4395,8608.280138888833,10156.98347222233,6903.215499999926,9229.538027777857,13403.8507222222,21956.5366388889,88217.36341666598,16268.21097222243,25.6408055555554,1.2088611111110998,0.0845277777777786,0.068861111111112,16681771.0,11521543.0,5218203.0,288553.0,123375.0,10324.0,3753298.0,5341400.0,9093811.0,181209.0,70359.0,1237.0,504121.0,4006822.0,9176706.0,150494.0,45400.0,481.0,358730.0,2670034.0,4782391.0,127975.0,29127.0,287.0,191651.0,1689744.0,1907474.0,124423.0,21517.0,188.0,19695.0,1930579.0,2200720.0,540071.0,69923.0,648.0
0,251.2,5239590.0,196526.0,,29800.0,,,,,,,,,,,154.0,11781924.0,10671922.0,7092019.0,19663237.0,215894768.0,4049124.0,6409.0,0.0,0.0,0.0,196983079.0,,17014.0,15073.0,14767.0,20250.0,7504.0,6396.0,12098.0,6656.0,3333.0,16208.0,2453.0,3732131.0,66046109.0,79648742.0,32856133.0,26063928.0,14420795.0,8446017.0,7227330.0,7624217.0,2460694.0,,2282.2672500000062,1280.2356944444316,1457.806861111098,1963.79447222224,2456.939861111116,2820.2697222222246,3272.949916666671,3614.18963888888,8608.937861111053,10157.41561111121,6903.417333333246,9229.716111111176,13403.8507222222,21956.5366388889,88217.36341666598,16269.21097222243,25.6408055555554,1.2088611111110998,0.0845277777777786,0.068861111111112,16683895.0,11523264.0,5218595.0,288618.0,123388.0,10324.0,3755650.0,5341992.0,9094104.0,181265.0,70368.0,1237.0,504418.0,4007052.0,9176838.0,150538.0,45408.0,481.0,358870.0,2670242.0,4782515.0,128016.0,29132.0,289.0,191688.0,1689897.0,1907575.0,124452.0,21522.0,188.0,19695.0,1930579.0,2200724.0,540071.0,69924.0,649.0
0,257.2,5361945.0,199767.0,,30032.0,,,,,,,,,,,154.0,11994994.0,10891128.0,7248357.0,20028681.0,220908582.0,4202719.0,6409.0,0.0,0.0,0.0,201462239.0,,17377.0,15364.0,15127.0,20730.0,7678.0,6540.0,12431.0,6746.0,3408.0,16589.0,2496.0,3834804.0,67453925.0,81518006.0,33790993.0,26697144.0,14707619.0,8612997.0,7382166.0,7702685.0,2476330.0,,2321.048833333326,1305.4211111111117,1489.3270277777578,2006.22808333336,2508.026972222236,2881.301638888885,3341.2884444444508,3692.726166666661,8791.884638888834,10350.503222222407,7029.823166666585,9389.222916666737,13627.5256111112,22371.2373888889,90326.14188888736,16653.74291666683,25.988611111111,1.2174999999999798,0.0845277777777786,0.068861111111112,17024951.0,11786418.0,5363639.0,293191.0,124085.0,10324.0,3830206.0,5461010.0,9329060.0,185681.0,71596.0,1245.0,514554.0,4090709.0,9439182.0,153850.0,46333.0,482.0,365519.0,2724150.0,4896120.0,131041.0,29796.0,290.0,197245.0,1726031.0,1951751.0,127370.0,21950.0,188.0,20063.0,1962027.0,2227840.0,547707.0,70756.0,649.0
0,267.0,5456805.0,202315.0,,30416.0,,,,,,,,,,,154.0,12158989.0,11031463.0,7331895.0,20216999.0,224772338.0,4322215.0,7931.0,0.0,0.0,0.0,204799770.0,,17587.0,15559.0,15397.0,21039.0,7762.0,6619.0,12644.0,6843.0,3457.0,16880.0,2535.0,3936313.0,68440133.0,83007387.0,34553677.0,27097596.0,14883647.0,8712825.0,7492998.0,7766429.0,2495794.0,,2347.624416666666,1323.4063888888918,1508.075805555538,2032.4220277778,2540.922055555576,2921.839916666665,3390.1200555555506,3747.9555,8920.250722222234,10497.213583333409,7128.700583333245,9515.671583333336,13807.7874444444,22646.049722222306,91592.20324999938,17225.10988888903,26.7654166666666,1.2262222222222,0.0845277777777786,0.068861111111112,17259491.0,11984472.0,5493612.0,296860.0,125414.0,10389.0,3886695.0,5542854.0,9541008.0,188662.0,72242.0,1245.0,521332.0,4147889.0,9625268.0,156191.0,46802.0,483.0,370296.0,2760546.0,4965781.0,132785.0,30162.0,291.0,201570.0,1748851.0,1979547.0,129259.0,22339.0,188.0,20287.0,1985575.0,2253772.0,556083.0,71520.0,649.0
0,270.8,5544015.0,205843.0,,30736.0,,,,,,,,,,,154.0,12286597.0,11164791.0,7434868.0,20447853.0,228532458.0,4495817.0,9023.0,0.0,0.0,0.0,208114720.0,,17815.0,15787.0,15688.0,21474.0,7891.0,6778.0,12848.0,6924.0,3511.0,17177.0,2568.0,4002121.0,69493265.0,84441592.0,35207869.0,27522936.0,15083603.0,8828073.0,7638954.0,7840325.0,2509198.0,,2383.213694444446,1343.4347499999917,1530.733777777758,2062.0672777778,2579.869666666676,2966.7783888888853,3440.22611111111,3805.977361111101,9061.937222222234,10648.617138889009,7232.628111111024,9644.923916666736,13993.4360555556,22938.8046388889,93097.33130555536,17479.759305555628,27.2328888888888,1.24452777777776,0.0845277777777786,0.068861111111112,17563971.0,12185721.0,5591485.0,301969.0,126962.0,10398.0,3945356.0,5616498.0,9692569.0,191478.0,73055.0,1254.0,527940.0,4199917.0,9800172.0,158455.0,47542.0,484.0,375484.0,2795390.0,5046341.0,134910.0,30642.0,291.0,206462.0,1772285.0,2014116.0,130980.0,22691.0,188.0,20539.0,2013752.0,2286276.0,565071.0,72841.0,653.0
0,271.8,5560740.0,206809.0,,30896.0,,,,,,,,,,,154.0,12327911.0,11199748.0,7466926.0,20493198.0,229241985.0,4520335.0,9023.0,0.0,0.0,0.0,208764040.0,,17851.0,15850.0,15748.0,21564.0,7924.0,6805.0,12903.0,6957.0,3526.0,17228.0,2575.0,4018561.0,69742745.0,84633724.0,35310421.0,27618096.0,15135047.0,8863053.0,7680318.0,7868357.0,2516926.0,,2389.1568055555663,1348.5900555555518,1537.605833333318,2070.98172222224,2590.756611111116,2978.794305555545,3453.0600277777708,3823.596833333341,9100.612388888834,10689.743500000008,7263.727249999924,9679.684416666736,14040.5467777778,23021.4543611111,93429.56169444336,17500.22841666683,27.2633888888888,1.24669444444442,0.0845277777777786,0.068861111111112,17619483.0,12229041.0,5609198.0,302889.0,127344.0,10406.0,3957545.0,5630266.0,9705669.0,192263.0,73247.0,1258.0,529457.0,4211005.0,9831670.0,159240.0,47771.0,484.0,376617.0,2803895.0,5065747.0,135592.0,30807.0,295.0,207226.0,1778451.0,2024732.0,131728.0,22840.0,188.0,20588.0,2021964.0,2296104.0,568408.0,73201.0,653.0
0,276.8,5678505.0,211989.0,,31248.0,,,,,,,,,,,154.0,12537367.0,11401300.0,7589204.0,20847604.0,234230215.0,4608085.0,9023.0,0.0,0.0,0.0,213128430.0,,18259.0,16228.0,16115.0,22071.0,8062.0,6943.0,13218.0,7122.0,3622.0,17627.0,2629.0,4114477.0,71188494.0,86378392.0,36112141.0,28211460.0,15422363.0,9036753.0,7880574.0,8002397.0,2545246.0,,2428.078861111106,1375.5506388888916,1569.6617499999782,2112.16694444446,2644.796250000016,3042.577416666665,3528.0253333333308,3914.10219444444,9313.359861111034,10915.984305555608,7426.526249999924,9877.681833333336,14317.6550555556,23458.8368055555,95337.56794444338,17904.34766666683,27.8219999999998,1.26383333333332,0.0845277777777786,0.071111111111112,17968362.0,12506077.0,5750830.0,309789.0,129213.0,10416.0,4033097.0,5737042.0,9891094.0,196519.0,74643.0,1278.0,539545.0,4284534.0,10054462.0,162485.0,48829.0,484.0,383603.0,2857003.0,5174059.0,138573.0,31607.0,299.0,213426.0,1815936.0,2071348.0,134840.0,23434.0,188.0,21178.0,2065184.0,2347100.0,580325.0,74841.0,657.0
0,279.2,5743380.0,214929.0,,31536.0,,,,,,,,,,,154.0,12676026.0,11507146.0,7638019.0,21024964.0,237027140.0,4679286.0,9023.0,0.0,0.0,0.0,215571680.0,,18469.0,16426.0,16289.0,22398.0,8188.0,7024.0,13392.0,7218.0,3664.0,17853.0,2656.0,4170589.0,72000750.0,87277781.0,36549313.0,28571593.0,15603371.0,9148809.0,8006970.0,8082941.0,2562034.0,,2451.396777777786,1391.7704999999917,1591.963499999978,2139.4462777778,2678.359750000016,3082.342888888885,3573.9352222222105,3969.13555555556,9437.374166666634,11051.923472222408,7518.838055555466,9986.870500000136,14467.618333333396,23742.0054444445,96458.37291666538,18128.39680555563,28.0292777777776,1.26599999999998,0.0845277777777786,0.071111111111112,18160551.0,12656429.0,5833910.0,313157.0,130177.0,10429.0,4080841.0,5791278.0,9977419.0,198843.0,75475.0,1298.0,545390.0,4330303.0,10176976.0,164594.0,49409.0,488.0,387485.0,2890900.0,5238159.0,140533.0,32107.0,303.0,216215.0,1840185.0,2101388.0,137044.0,23779.0,188.0,21550.0,2090700.0,2377512.0,588034.0,75901.0,657.0
0,283.2,5836695.0,218633.0,,31832.0,,,,,,,,,,,154.0,12897871.0,11665512.0,7730423.0,21385844.0,241069452.0,4748095.0,9024.0,0.0,0.0,0.0,219190440.0,,18746.0,16654.0,16550.0,22764.0,8323.0,7145.0,13644.0,7341.0,3715.0,18138.0,2695.0,4254577.0,73268226.0,88662377.0,37120225.0,29065201.0,15872759.0,9314001.0,8177262.0,8212721.0,2591182.0,,2493.920888888886,1416.2129166666518,1621.523611111098,2174.03572222224,2723.184361111116,3134.610166666665,3633.636166666672,4036.62075,9597.733888888832,11235.001694444609,7647.982222222205,10154.408333333336,14701.664361111198,24128.6269722223,98049.66233333336,18459.61819444463,28.3922499999998,1.3009722222222,0.0845277777777786,0.071111111111112,18475271.0,12880182.0,5945899.0,318238.0,131398.0,10445.0,4160801.0,5873338.0,10108415.0,202463.0,76587.0,1310.0,553142.0,4387967.0,10349556.0,167192.0,50189.0,489.0,393115.0,2932288.0,5337081.0,143029.0,32599.0,311.0,220200.0,1871834.0,2145828.0,139424.0,24195.0,188.0,22018.0,2130280.0,2420353.0,597666.0,77125.0,657.0
0,285.4,5889990.0,220656.0,,31936.0,,,,,,,,,,,154.0,13000935.0,11743513.0,7790652.0,21601996.0,243436609.0,4775707.0,9025.0,0.0,0.0,0.0,221278091.0,,18873.0,16787.0,16661.0,22965.0,8401.0,7211.0,13786.0,7389.0,3754.0,18300.0,2722.0,4306405.0,74058846.0,89444825.0,37471417.0,29349109.0,16013147.0,9399321.0,8253966.0,8275061.0,2599126.0,,2524.495277777786,1426.2052777777717,1634.003999999978,2189.52330555558,2743.147666666676,3157.965333333326,3662.2979722222094,4070.15327777778,9673.959027777631,11329.10369444461,7709.947083333205,10240.480583333334,14812.568999999998,24324.0717222223,98795.43744444338,18835.535388889028,28.8741944444444,1.32024999999998,0.0845277777777786,0.071111111111112,18682420.0,13002975.0,6010351.0,320943.0,132035.0,10450.0,4198146.0,5922675.0,10186919.0,203956.0,77256.0,1322.0,557055.0,4422913.0,10455717.0,168453.0,50557.0,553.0,396103.0,2956256.0,5390990.0,144182.0,32828.0,315.0,222237.0,1887439.0,2170309.0,140464.0,24423.0,192.0,22298.0,2145648.0,2440249.0,601675.0,77706.0,657.0
0,285.6,5893230.0,220706.0,,31944.0,,,,,,,,,,,155.0,13009255.0,11751820.0,7795618.0,21623017.0,243561006.0,4776903.0,9025.0,0.0,0.0,0.0,221401211.0,,18879.0,16790.0,16661.0,22968.0,8401.0,7214.0,13795.0,7395.0,3754.0,18318.0,2722.0,4309789.0,74111875.0,89502029.0,37490185.0,29361157.0,16019003.0,9402381.0,8255442.0,8275493.0,2599138.0,,2525.656638888886,1426.5067222222117,1635.579194444438,2190.39075000002,2744.415166666676,3159.465166666665,3663.8853333333295,4072.1411111111,9678.555833333234,11332.82052777781,7712.157361111006,10243.630333333334,14818.398833333398,24342.3050277777,98826.86413888738,18845.450833333423,28.8930277777776,1.32024999999998,0.0845277777777786,0.071111111111112,18694341.0,13012368.0,6013692.0,321035.0,132036.0,10450.0,4199791.0,5929999.0,10192179.0,204096.0,77265.0,1323.0,557233.0,4426578.0,10458693.0,168514.0,50565.0,554.0,396183.0,2958330.0,5392563.0,144256.0,32836.0,315.0,222273.0,1888411.0,2170798.0,140516.0,24423.0,192.0,22303.0,2145809.0,2440453.0,601707.0,77706.0,657.0
0,287.6,5944620.0,222372.0,,31952.0,,,,,,,,,,,155.0,13102582.0,11922666.0,7912670.0,21800012.0,245768497.0,4806908.0,9025.0,0.0,0.0,0.0,223447041.0,,19029.0,16983.0,16830.0,23217.0,8542.0,7305.0,13942.0,7513.0,3796.0,18474.0,2740.0,4344061.0,74811067.0,90284993.0,37816597.0,29672233.0,16177907.0,9497625.0,8340018.0,8347769.0,2615002.0,,2550.495277777786,1441.3541388888916,1653.276638888878,2212.64069444446,2773.069972222236,3191.678222222225,3700.519777777771,4116.64933333334,9771.128666666636,11440.579333333411,7782.828416666606,10334.585000000134,14956.032361111198,24581.3983888889,99560.48519444338,19132.85441666683,29.122805555555395,1.3264999999999798,0.0845277777777786,0.071111111111112,18881706.0,13137945.0,6067160.0,324920.0,133112.0,10519.0,4241692.0,5981420.0,10259527.0,206304.0,77893.0,1335.0,562036.0,4463983.0,10559071.0,170262.0,51141.0,558.0,400187.0,2987608.0,5445467.0,145889.0,33089.0,315.0,223872.0,1908340.0,2194111.0,141961.0,24627.0,192.0,22479.0,2165326.0,2461217.0,606467.0,78327.0,661.0
0,288.8,5975265.0,223191.0,,31984.0,,,,,,,,,,,156.0,13150708.0,11975615.0,7941453.0,21904454.0,247014742.0,4823808.0,9026.0,0.0,0.0,0.0,224543111.0,,19089.0,17028.0,16896.0,23289.0,8569.0,7341.0,14002.0,7535.0,3797.0,18579.0,2749.0,4374877.0,75142951.0,90773069.0,38042749.0,29815273.0,16243199.0,9536661.0,8369035.0,8369753.0,2621843.0,,2561.230055555566,1445.1977222222115,1658.5408888888785,2220.19119444446,2782.353111111116,3202.4232222222254,3713.2544722222106,4132.36675,9808.440638888836,11483.63561111121,7812.879666666606,10372.630888888934,15009.462166666795,24680.0843055555,99947.68919444336,19353.252555555628,29.2925555555554,1.3264999999999798,0.0845277777777786,0.071111111111112,18971602.0,13201441.0,6102632.0,325848.0,133296.0,10520.0,4258869.0,6012324.0,10323251.0,207005.0,78037.0,1335.0,564020.0,4485684.0,10618528.0,170823.0,51294.0,558.0,401900.0,3001192.0,5469474.0,146385.0,33161.0,315.0,224992.0,1916816.0,2203595.0,142543.0,24699.0,196.0,22563.0,2171554.0,2467586.0,608311.0,78443.0,661.0
0,290.2,6005235.0,224619.0,,32016.0,,,,,,,,,,,156.0,13232270.0,12040979.0,7993115.0,22011613.0,248257386.0,4839980.0,9026.0,0.0,0.0,0.0,225687841.0,,19191.0,17112.0,17004.0,23422.0,8608.0,7386.0,14071.0,7602.0,3812.0,18660.0,2761.0,4395001.0,75544135.0,91194473.0,38210929.0,29981785.0,16343184.0,9594249.0,8415511.0,8421497.0,2632859.0,,2574.891333333326,1452.3014444444316,1668.730277777758,2232.76300000002,2797.401861111116,3220.0163888888856,3733.3883333333306,4156.68380555556,9861.980944444434,11541.246166666811,7849.0531944444065,10417.954833333337,15077.1160277778,24783.4885277777,100444.75488888736,19552.24494444463,29.3893333333332,1.3296666666666397,0.0845277777777786,0.071111111111112,19066966.0,13264805.0,6132585.0,327485.0,133610.0,10521.0,4282767.0,6037284.0,10377479.0,208165.0,78542.0,1347.0,566524.0,4502372.0,10677561.0,171660.0,51567.0,562.0,403896.0,3013423.0,5505990.0,147073.0,33313.0,319.0,226013.0,1926132.0,2218503.0,143243.0,24835.0,200.0,22663.0,2181982.0,2482098.0,611796.0,78932.0,661.0
0,291.2,6022320.0,224997.0,,32016.0,,,,,,,,,,,157.0,13277849.0,12111517.0,8017789.0,22139117.0,248873911.0,4850770.0,9026.0,0.0,0.0,0.0,226343261.0,,19210.0,17139.0,17055.0,23491.0,8627.0,7404.0,14101.0,7624.0,3815.0,18738.0,2764.0,4410817.0,75779528.0,91483913.0,38317801.0,30056161.0,16388292.0,9619545.0,8432251.0,8437002.0,2635031.0,,2582.7704166666663,1456.3774444444316,1672.5645833333183,2238.39580555558,2805.344194444456,3227.9746388888857,3743.338555555551,4166.70727777778,9886.251333333235,11566.460583333412,7863.608916666606,10438.844055555535,15116.2652222222,24844.1506388889,100744.70847222138,19563.25169444463,29.4020555555554,1.3296666666666397,0.0845277777777786,0.071111111111112,19124788.0,13307286.0,6147305.0,328010.0,133706.0,10674.0,4296416.0,6058736.0,10415047.0,208781.0,78714.0,1347.0,568245.0,4516012.0,10703333.0,172100.0,51664.0,562.0,404900.0,3021587.0,5521135.0,147425.0,33381.0,321.0,226875.0,1931577.0,2223783.0,143540.0,24892.0,200.0,22747.0,2186150.0,2485006.0,612552.0,79004.0,661.0
0,294.2,6080145.0,226684.0,,32080.0,,,,,,,,,,,158.0,13471146.0,12263981.0,8111844.0,22442212.0,251240587.0,4884194.0,9026.0,0.0,0.0,0.0,228642981.0,,19381.0,17310.0,17289.0,23815.0,8738.0,7503.0,14266.0,7723.0,3840.0,18930.0,2785.0,4456441.0,76593704.0,92449457.0,38678257.0,30348637.0,16545409.0,9710637.0,8506963.0,8517750.0,2654327.0,,2613.6596944444464,1470.8602499999915,1690.674805555538,2260.75050000002,2833.534805555576,3260.1249722222256,3782.2156944444496,4210.01758333334,9980.451361111036,11669.019888889012,7928.173166666606,10531.477555555535,15256.4295555556,25055.4973055555,101671.28047222138,19783.01986111123,29.545111111111,1.3515833333333198,0.0845277777777786,0.071111111111112,19328617.0,13450314.0,6206954.0,330864.0,134367.0,10755.0,4347444.0,6132397.0,10518156.0,211033.0,79210.0,1356.0,574681.0,4564997.0,10794541.0,173860.0,52206.0,566.0,409297.0,3052543.0,5572111.0,148766.0,33639.0,321.0,229223.0,1950693.0,2244799.0,144753.0,25110.0,208.0,22991.0,2205842.0,2506082.0,616688.0,79512.0,665.0
0,294.4,6087690.0,226719.0,,32080.0,,,,,,,,,,,158.0,13493259.0,12280166.0,8122829.0,22479171.0,251524885.0,4886534.0,9026.0,0.0,0.0,0.0,228915951.0,,19403.0,17331.0,17307.0,23833.0,8750.0,7507.0,14284.0,7732.0,3844.0,18942.0,2791.0,4463485.0,76696220.0,92583221.0,38734045.0,30377077.0,16556113.0,9714909.0,8508115.0,8518254.0,2654460.0,,2615.8631944444464,1471.7579444444316,1691.5769999999782,2262.16030555558,2835.710944444456,3263.657472222226,3785.196305555552,4213.47908333334,9989.541222222237,11677.945527777812,7934.749250000004,10539.953138888935,15268.39375,25082.803638888898,101748.7217499994,19804.159500000227,29.6283055555554,1.3544722222222,0.0845277777777786,0.071111111111112,19346325.0,13468414.0,6216586.0,331092.0,134639.0,10756.0,4353741.0,6148045.0,10537088.0,211221.0,79223.0,1356.0,575337.0,4573913.0,10802869.0,174061.0,52218.0,566.0,409709.0,3056556.0,5574960.0,148846.0,33641.0,321.0,229407.0,1951822.0,2245260.0,144782.0,25110.0,208.0,23032.0,2206110.0,2506211.0,616736.0,79512.0,665.0
